station_number,lat,long,station_name,year,tmean
061086,-32.50,150.91,JERRYS PLAINS PO,1929,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1930,17.9
061086,-32.50,150.91,JERRYS PLAINS PO,1931,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1932,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1933,17.7
061086,-32.50,150.91,JERRYS PLAINS PO,1934,17.3
061086,-32.50,150.91,JERRYS PLAINS PO,1935,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1936,17.6
061086,-32.50,150.91,JERRYS PLAINS PO,1937,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1938,18.4
061086,-32.50,150.91,JERRYS PLAINS PO,1939,18.3
061086,-32.50,150.91,JERRYS PLAINS PO,1940,18.8
061086,-32.50,150.91,JERRYS PLAINS PO,1941,17.6
061086,-32.50,150.91,JERRYS PLAINS PO,1942,17.8
061086,-32.50,150.91,JERRYS PLAINS PO,1943,16.7
061086,-32.50,150.91,JERRYS PLAINS PO,1944,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1945,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1946,18.1
061086,-32.50,150.91,JERRYS PLAINS PO,1947,17.7
061086,-32.50,150.91,JERRYS PLAINS PO,1948,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1949,17.3
061086,-32.50,150.91,JERRYS PLAINS PO,1950,17.9
061086,-32.50,150.91,JERRYS PLAINS PO,1951,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1952,17.6
061086,-32.50,150.91,JERRYS PLAINS PO,1953,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1954,17.3
061086,-32.50,150.91,JERRYS PLAINS PO,1955,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1956,16.9
061086,-32.50,150.91,JERRYS PLAINS PO,1957,18.1
061086,-32.50,150.91,JERRYS PLAINS PO,1958,18.1
061086,-32.50,150.91,JERRYS PLAINS PO,1959,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1960,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1961,17.6
061086,-32.50,150.91,JERRYS PLAINS PO,1962,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1963,17.8
061086,-32.50,150.91,JERRYS PLAINS PO,1964,17.7
061086,-32.50,150.91,JERRYS PLAINS PO,1965,17.9
061086,-32.50,150.91,JERRYS PLAINS PO,1966,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1967,17.7
061086,-32.50,150.91,JERRYS PLAINS PO,1968,17.8
061086,-32.50,150.91,JERRYS PLAINS PO,1969,17.8
061086,-32.50,150.91,JERRYS PLAINS PO,1970,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1971,17.3
061086,-32.50,150.91,JERRYS PLAINS PO,1972,17.4
061086,-32.50,150.91,JERRYS PLAINS PO,1973,18.4
061086,-32.50,150.91,JERRYS PLAINS PO,1974,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1975,17.8
061086,-32.50,150.91,JERRYS PLAINS PO,1976,17.3
061086,-32.50,150.91,JERRYS PLAINS PO,1977,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1978,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1979,18.4
061086,-32.50,150.91,JERRYS PLAINS PO,1980,19.0
061086,-32.50,150.91,JERRYS PLAINS PO,1981,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1982,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1983,18.4
061086,-32.50,150.91,JERRYS PLAINS PO,1984,17.3
061086,-32.50,150.91,JERRYS PLAINS PO,1985,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1986,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,1987,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1988,17.8
061086,-32.50,150.91,JERRYS PLAINS PO,1989,17.6
061086,-32.50,150.91,JERRYS PLAINS PO,1990,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1991,18.6
061086,-32.50,150.91,JERRYS PLAINS PO,1992,17.1
061086,-32.50,150.91,JERRYS PLAINS PO,1993,17.7
061086,-32.50,150.91,JERRYS PLAINS PO,1994,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,1995,17.9
061086,-32.50,150.91,JERRYS PLAINS PO,1996,17.9
061086,-32.50,150.91,JERRYS PLAINS PO,1997,18.5
061086,-32.50,150.91,JERRYS PLAINS PO,1998,18.6
061086,-32.50,150.91,JERRYS PLAINS PO,1999,18.2
061086,-32.50,150.91,JERRYS PLAINS PO,2000,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,2001,18.2
061086,-32.50,150.91,JERRYS PLAINS PO,2002,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2003,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2004,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2005,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2006,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2007,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2008,17.5
061086,-32.50,150.91,JERRYS PLAINS PO,2009,18.8
061086,-32.50,150.91,JERRYS PLAINS PO,2010,18.0
061086,-32.50,150.91,JERRYS PLAINS PO,2011,99999.9
061086,-32.50,150.91,JERRYS PLAINS PO,2012,99999.9
038003,-22.91,139.90,BOULIA AIRPORT,1910,23.7
038003,-22.91,139.90,BOULIA AIRPORT,1911,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1912,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1913,22.5
038003,-22.91,139.90,BOULIA AIRPORT,1914,24.1
038003,-22.91,139.90,BOULIA AIRPORT,1915,24.6
038003,-22.91,139.90,BOULIA AIRPORT,1916,23.4
038003,-22.91,139.90,BOULIA AIRPORT,1917,22.2
038003,-22.91,139.90,BOULIA AIRPORT,1918,22.9
038003,-22.91,139.90,BOULIA AIRPORT,1919,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1920,22.8
038003,-22.91,139.90,BOULIA AIRPORT,1921,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1922,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1923,23.6
038003,-22.91,139.90,BOULIA AIRPORT,1924,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1925,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1926,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1927,23.9
038003,-22.91,139.90,BOULIA AIRPORT,1928,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1929,22.8
038003,-22.91,139.90,BOULIA AIRPORT,1930,23.9
038003,-22.91,139.90,BOULIA AIRPORT,1931,24.1
038003,-22.91,139.90,BOULIA AIRPORT,1932,23.7
038003,-22.91,139.90,BOULIA AIRPORT,1933,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1934,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1935,24.1
038003,-22.91,139.90,BOULIA AIRPORT,1936,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1937,24.3
038003,-22.91,139.90,BOULIA AIRPORT,1938,24.8
038003,-22.91,139.90,BOULIA AIRPORT,1939,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1940,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1941,23.6
038003,-22.91,139.90,BOULIA AIRPORT,1942,25.5
038003,-22.91,139.90,BOULIA AIRPORT,1943,24.3
038003,-22.91,139.90,BOULIA AIRPORT,1944,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1945,24.2
038003,-22.91,139.90,BOULIA AIRPORT,1946,23.5
038003,-22.91,139.90,BOULIA AIRPORT,1947,23.7
038003,-22.91,139.90,BOULIA AIRPORT,1948,24.1
038003,-22.91,139.90,BOULIA AIRPORT,1949,22.5
038003,-22.91,139.90,BOULIA AIRPORT,1950,22.7
038003,-22.91,139.90,BOULIA AIRPORT,1951,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1952,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1953,23.3
038003,-22.91,139.90,BOULIA AIRPORT,1954,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1955,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1956,22.8
038003,-22.91,139.90,BOULIA AIRPORT,1957,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1958,25.1
038003,-22.91,139.90,BOULIA AIRPORT,1959,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1960,23.6
038003,-22.91,139.90,BOULIA AIRPORT,1961,24.2
038003,-22.91,139.90,BOULIA AIRPORT,1962,24.4
038003,-22.91,139.90,BOULIA AIRPORT,1963,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1964,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1965,24.8
038003,-22.91,139.90,BOULIA AIRPORT,1966,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1967,24.6
038003,-22.91,139.90,BOULIA AIRPORT,1968,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1969,24.8
038003,-22.91,139.90,BOULIA AIRPORT,1970,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1971,24.2
038003,-22.91,139.90,BOULIA AIRPORT,1972,24.9
038003,-22.91,139.90,BOULIA AIRPORT,1973,25.1
038003,-22.91,139.90,BOULIA AIRPORT,1974,23.3
038003,-22.91,139.90,BOULIA AIRPORT,1975,24.2
038003,-22.91,139.90,BOULIA AIRPORT,1976,23.3
038003,-22.91,139.90,BOULIA AIRPORT,1977,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1978,23.9
038003,-22.91,139.90,BOULIA AIRPORT,1979,24.9
038003,-22.91,139.90,BOULIA AIRPORT,1980,25.4
038003,-22.91,139.90,BOULIA AIRPORT,1981,24.3
038003,-22.91,139.90,BOULIA AIRPORT,1982,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1983,24.9
038003,-22.91,139.90,BOULIA AIRPORT,1984,23.8
038003,-22.91,139.90,BOULIA AIRPORT,1985,24.3
038003,-22.91,139.90,BOULIA AIRPORT,1986,24.9
038003,-22.91,139.90,BOULIA AIRPORT,1987,24.6
038003,-22.91,139.90,BOULIA AIRPORT,1988,25.5
038003,-22.91,139.90,BOULIA AIRPORT,1989,24.0
038003,-22.91,139.90,BOULIA AIRPORT,1990,25.0
038003,-22.91,139.90,BOULIA AIRPORT,1991,24.8
038003,-22.91,139.90,BOULIA AIRPORT,1992,24.2
038003,-22.91,139.90,BOULIA AIRPORT,1993,25.2
038003,-22.91,139.90,BOULIA AIRPORT,1994,24.4
038003,-22.91,139.90,BOULIA AIRPORT,1995,24.5
038003,-22.91,139.90,BOULIA AIRPORT,1996,25.2
038003,-22.91,139.90,BOULIA AIRPORT,1997,24.4
038003,-22.91,139.90,BOULIA AIRPORT,1998,25.4
038003,-22.91,139.90,BOULIA AIRPORT,1999,25.0
038003,-22.91,139.90,BOULIA AIRPORT,2000,24.2
038003,-22.91,139.90,BOULIA AIRPORT,2001,24.5
038003,-22.91,139.90,BOULIA AIRPORT,2002,25.9
038003,-22.91,139.90,BOULIA AIRPORT,2003,99999.9
038003,-22.91,139.90,BOULIA AIRPORT,2004,99999.9
038003,-22.91,139.90,BOULIA AIRPORT,2005,99999.9
038003,-22.91,139.90,BOULIA AIRPORT,2006,25.8
038003,-22.91,139.90,BOULIA AIRPORT,2007,25.3
038003,-22.91,139.90,BOULIA AIRPORT,2008,25.5
038003,-22.91,139.90,BOULIA AIRPORT,2009,99999.9
038003,-22.91,139.90,BOULIA AIRPORT,2010,99999.9
038003,-22.91,139.90,BOULIA AIRPORT,2011,24.3
038003,-22.91,139.90,BOULIA AIRPORT,2012,24.9
009789,-33.83,121.89,ESPERANCE,1910,16.7
009789,-33.83,121.89,ESPERANCE,1911,16.5
009789,-33.83,121.89,ESPERANCE,1912,17.3
009789,-33.83,121.89,ESPERANCE,1913,16.6
009789,-33.83,121.89,ESPERANCE,1914,17.1
009789,-33.83,121.89,ESPERANCE,1915,16.8
009789,-33.83,121.89,ESPERANCE,1916,16.2
009789,-33.83,121.89,ESPERANCE,1917,15.8
009789,-33.83,121.89,ESPERANCE,1918,16.9
009789,-33.83,121.89,ESPERANCE,1919,16.8
009789,-33.83,121.89,ESPERANCE,1920,16.7
009789,-33.83,121.89,ESPERANCE,1921,17.4
009789,-33.83,121.89,ESPERANCE,1922,16.4
009789,-33.83,121.89,ESPERANCE,1923,16.6
009789,-33.83,121.89,ESPERANCE,1924,15.7
009789,-33.83,121.89,ESPERANCE,1925,16.2
009789,-33.83,121.89,ESPERANCE,1926,16.4
009789,-33.83,121.89,ESPERANCE,1927,16.4
009789,-33.83,121.89,ESPERANCE,1928,16.2
009789,-33.83,121.89,ESPERANCE,1929,15.8
009789,-33.83,121.89,ESPERANCE,1930,17.0
009789,-33.83,121.89,ESPERANCE,1931,16.1
009789,-33.83,121.89,ESPERANCE,1932,16.4
009789,-33.83,121.89,ESPERANCE,1933,16.7
009789,-33.83,121.89,ESPERANCE,1934,17.0
009789,-33.83,121.89,ESPERANCE,1935,16.1
009789,-33.83,121.89,ESPERANCE,1936,16.4
009789,-33.83,121.89,ESPERANCE,1937,16.6
009789,-33.83,121.89,ESPERANCE,1938,16.4
009789,-33.83,121.89,ESPERANCE,1939,16.3
009789,-33.83,121.89,ESPERANCE,1940,16.5
009789,-33.83,121.89,ESPERANCE,1941,16.4
009789,-33.83,121.89,ESPERANCE,1942,16.2
009789,-33.83,121.89,ESPERANCE,1943,16.0
009789,-33.83,121.89,ESPERANCE,1944,16.4
009789,-33.83,121.89,ESPERANCE,1945,16.8
009789,-33.83,121.89,ESPERANCE,1946,16.2
009789,-33.83,121.89,ESPERANCE,1947,16.2
009789,-33.83,121.89,ESPERANCE,1948,16.5
009789,-33.83,121.89,ESPERANCE,1949,16.4
009789,-33.83,121.89,ESPERANCE,1950,16.6
009789,-33.83,121.89,ESPERANCE,1951,16.3
009789,-33.83,121.89,ESPERANCE,1952,15.8
009789,-33.83,121.89,ESPERANCE,1953,16.1
009789,-33.83,121.89,ESPERANCE,1954,16.1
009789,-33.83,121.89,ESPERANCE,1955,16.0
009789,-33.83,121.89,ESPERANCE,1956,15.8
009789,-33.83,121.89,ESPERANCE,1957,16.7
009789,-33.83,121.89,ESPERANCE,1958,16.5
009789,-33.83,121.89,ESPERANCE,1959,17.0
009789,-33.83,121.89,ESPERANCE,1960,15.7
009789,-33.83,121.89,ESPERANCE,1961,17.2
009789,-33.83,121.89,ESPERANCE,1962,16.9
009789,-33.83,121.89,ESPERANCE,1963,17.0
009789,-33.83,121.89,ESPERANCE,1964,16.3
009789,-33.83,121.89,ESPERANCE,1965,17.0
009789,-33.83,121.89,ESPERANCE,1966,16.2
009789,-33.83,121.89,ESPERANCE,1967,16.6
009789,-33.83,121.89,ESPERANCE,1968,16.1
009789,-33.83,121.89,ESPERANCE,1969,17.0
009789,-33.83,121.89,ESPERANCE,1970,16.4
009789,-33.83,121.89,ESPERANCE,1971,16.1
009789,-33.83,121.89,ESPERANCE,1972,17.0
009789,-33.83,121.89,ESPERANCE,1973,16.6
009789,-33.83,121.89,ESPERANCE,1974,16.6
009789,-33.83,121.89,ESPERANCE,1975,16.8
009789,-33.83,121.89,ESPERANCE,1976,16.9
009789,-33.83,121.89,ESPERANCE,1977,17.0
009789,-33.83,121.89,ESPERANCE,1978,17.1
009789,-33.83,121.89,ESPERANCE,1979,17.0
009789,-33.83,121.89,ESPERANCE,1980,17.2
009789,-33.83,121.89,ESPERANCE,1981,16.8
009789,-33.83,121.89,ESPERANCE,1982,17.3
009789,-33.83,121.89,ESPERANCE,1983,17.7
009789,-33.83,121.89,ESPERANCE,1984,16.8
009789,-33.83,121.89,ESPERANCE,1985,17.4
009789,-33.83,121.89,ESPERANCE,1986,16.5
009789,-33.83,121.89,ESPERANCE,1987,16.8
009789,-33.83,121.89,ESPERANCE,1988,17.0
009789,-33.83,121.89,ESPERANCE,1989,17.0
009789,-33.83,121.89,ESPERANCE,1990,16.8
009789,-33.83,121.89,ESPERANCE,1991,17.4
009789,-33.83,121.89,ESPERANCE,1992,16.5
009789,-33.83,121.89,ESPERANCE,1993,16.5
009789,-33.83,121.89,ESPERANCE,1994,17.3
009789,-33.83,121.89,ESPERANCE,1995,16.8
009789,-33.83,121.89,ESPERANCE,1996,17.0
009789,-33.83,121.89,ESPERANCE,1997,17.0
009789,-33.83,121.89,ESPERANCE,1998,17.0
009789,-33.83,121.89,ESPERANCE,1999,17.1
009789,-33.83,121.89,ESPERANCE,2000,16.9
009789,-33.83,121.89,ESPERANCE,2001,16.8
009789,-33.83,121.89,ESPERANCE,2002,17.0
009789,-33.83,121.89,ESPERANCE,2003,17.0
009789,-33.83,121.89,ESPERANCE,2004,16.9
009789,-33.83,121.89,ESPERANCE,2005,16.8
009789,-33.83,121.89,ESPERANCE,2006,17.0
009789,-33.83,121.89,ESPERANCE,2007,17.1
009789,-33.83,121.89,ESPERANCE,2008,16.9
009789,-33.83,121.89,ESPERANCE,2009,17.1
009789,-33.83,121.89,ESPERANCE,2010,17.3
009789,-33.83,121.89,ESPERANCE,2011,17.7
009789,-33.83,121.89,ESPERANCE,2012,17.6
009519,-33.54,115.02,CAPE NATURALISTE,1910,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1911,15.6
009519,-33.54,115.02,CAPE NATURALISTE,1912,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1913,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1914,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1915,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1916,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1917,15.6
009519,-33.54,115.02,CAPE NATURALISTE,1918,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1919,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1920,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1921,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1922,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1923,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1924,16.1
009519,-33.54,115.02,CAPE NATURALISTE,1925,16.4
009519,-33.54,115.02,CAPE NATURALISTE,1926,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1927,16.3
009519,-33.54,115.02,CAPE NATURALISTE,1928,16.2
009519,-33.54,115.02,CAPE NATURALISTE,1929,15.8
009519,-33.54,115.02,CAPE NATURALISTE,1930,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1931,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1932,16.3
009519,-33.54,115.02,CAPE NATURALISTE,1933,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1934,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1935,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1936,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1937,16.7
009519,-33.54,115.02,CAPE NATURALISTE,1938,16.2
009519,-33.54,115.02,CAPE NATURALISTE,1939,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1940,16.8
009519,-33.54,115.02,CAPE NATURALISTE,1941,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1942,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1943,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1944,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1945,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1946,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1947,16.3
009519,-33.54,115.02,CAPE NATURALISTE,1948,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1949,17.3
009519,-33.54,115.02,CAPE NATURALISTE,1950,16.8
009519,-33.54,115.02,CAPE NATURALISTE,1951,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1952,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1953,16.3
009519,-33.54,115.02,CAPE NATURALISTE,1954,16.7
009519,-33.54,115.02,CAPE NATURALISTE,1955,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1956,16.4
009519,-33.54,115.02,CAPE NATURALISTE,1957,16.7
009519,-33.54,115.02,CAPE NATURALISTE,1958,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1959,17.2
009519,-33.54,115.02,CAPE NATURALISTE,1960,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1961,17.3
009519,-33.54,115.02,CAPE NATURALISTE,1962,17.5
009519,-33.54,115.02,CAPE NATURALISTE,1963,17.3
009519,-33.54,115.02,CAPE NATURALISTE,1964,16.0
009519,-33.54,115.02,CAPE NATURALISTE,1965,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1966,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1967,17.3
009519,-33.54,115.02,CAPE NATURALISTE,1968,15.9
009519,-33.54,115.02,CAPE NATURALISTE,1969,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1970,16.7
009519,-33.54,115.02,CAPE NATURALISTE,1971,16.3
009519,-33.54,115.02,CAPE NATURALISTE,1972,17.9
009519,-33.54,115.02,CAPE NATURALISTE,1973,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1974,16.9
009519,-33.54,115.02,CAPE NATURALISTE,1975,17.1
009519,-33.54,115.02,CAPE NATURALISTE,1976,17.4
009519,-33.54,115.02,CAPE NATURALISTE,1977,17.5
009519,-33.54,115.02,CAPE NATURALISTE,1978,17.9
009519,-33.54,115.02,CAPE NATURALISTE,1979,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1980,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1981,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1982,16.9
009519,-33.54,115.02,CAPE NATURALISTE,1983,17.8
009519,-33.54,115.02,CAPE NATURALISTE,1984,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1985,17.2
009519,-33.54,115.02,CAPE NATURALISTE,1986,16.3
009519,-33.54,115.02,CAPE NATURALISTE,1987,16.7
009519,-33.54,115.02,CAPE NATURALISTE,1988,17.5
009519,-33.54,115.02,CAPE NATURALISTE,1989,17.3
009519,-33.54,115.02,CAPE NATURALISTE,1990,16.6
009519,-33.54,115.02,CAPE NATURALISTE,1991,17.1
009519,-33.54,115.02,CAPE NATURALISTE,1992,16.9
009519,-33.54,115.02,CAPE NATURALISTE,1993,16.5
009519,-33.54,115.02,CAPE NATURALISTE,1994,17.5
009519,-33.54,115.02,CAPE NATURALISTE,1995,17.5
009519,-33.54,115.02,CAPE NATURALISTE,1996,17.4
009519,-33.54,115.02,CAPE NATURALISTE,1997,17.3
009519,-33.54,115.02,CAPE NATURALISTE,1998,17.0
009519,-33.54,115.02,CAPE NATURALISTE,1999,17.9
009519,-33.54,115.02,CAPE NATURALISTE,2000,17.5
009519,-33.54,115.02,CAPE NATURALISTE,2001,17.0
009519,-33.54,115.02,CAPE NATURALISTE,2002,99999.9
009519,-33.54,115.02,CAPE NATURALISTE,2003,17.6
009519,-33.54,115.02,CAPE NATURALISTE,2004,17.4
009519,-33.54,115.02,CAPE NATURALISTE,2005,99999.9
009519,-33.54,115.02,CAPE NATURALISTE,2006,17.5
009519,-33.54,115.02,CAPE NATURALISTE,2007,17.5
009519,-33.54,115.02,CAPE NATURALISTE,2008,17.5
009519,-33.54,115.02,CAPE NATURALISTE,2009,17.4
009519,-33.54,115.02,CAPE NATURALISTE,2010,17.5
009519,-33.54,115.02,CAPE NATURALISTE,2011,18.4
009519,-33.54,115.02,CAPE NATURALISTE,2012,18.1
006011,-24.89,113.67,CARNARVON AIRPORT,1910,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1911,21.2
006011,-24.89,113.67,CARNARVON AIRPORT,1912,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1913,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1914,21.7
006011,-24.89,113.67,CARNARVON AIRPORT,1915,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1916,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1917,21.1
006011,-24.89,113.67,CARNARVON AIRPORT,1918,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1919,21.3
006011,-24.89,113.67,CARNARVON AIRPORT,1920,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1921,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1922,21.0
006011,-24.89,113.67,CARNARVON AIRPORT,1923,21.3
006011,-24.89,113.67,CARNARVON AIRPORT,1924,21.6
006011,-24.89,113.67,CARNARVON AIRPORT,1925,20.9
006011,-24.89,113.67,CARNARVON AIRPORT,1926,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1927,21.6
006011,-24.89,113.67,CARNARVON AIRPORT,1928,21.6
006011,-24.89,113.67,CARNARVON AIRPORT,1929,21.1
006011,-24.89,113.67,CARNARVON AIRPORT,1930,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1931,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1932,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1933,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1934,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1935,21.3
006011,-24.89,113.67,CARNARVON AIRPORT,1936,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1937,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1938,21.6
006011,-24.89,113.67,CARNARVON AIRPORT,1939,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1940,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1941,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1942,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1943,21.4
006011,-24.89,113.67,CARNARVON AIRPORT,1944,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1945,22.2
006011,-24.89,113.67,CARNARVON AIRPORT,1946,21.4
006011,-24.89,113.67,CARNARVON AIRPORT,1947,21.4
006011,-24.89,113.67,CARNARVON AIRPORT,1948,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1949,22.3
006011,-24.89,113.67,CARNARVON AIRPORT,1950,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1951,21.3
006011,-24.89,113.67,CARNARVON AIRPORT,1952,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1953,21.4
006011,-24.89,113.67,CARNARVON AIRPORT,1954,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1955,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1956,21.8
006011,-24.89,113.67,CARNARVON AIRPORT,1957,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1958,22.2
006011,-24.89,113.67,CARNARVON AIRPORT,1959,22.5
006011,-24.89,113.67,CARNARVON AIRPORT,1960,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1961,22.3
006011,-24.89,113.67,CARNARVON AIRPORT,1962,22.3
006011,-24.89,113.67,CARNARVON AIRPORT,1963,22.5
006011,-24.89,113.67,CARNARVON AIRPORT,1964,21.5
006011,-24.89,113.67,CARNARVON AIRPORT,1965,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1966,21.6
006011,-24.89,113.67,CARNARVON AIRPORT,1967,22.2
006011,-24.89,113.67,CARNARVON AIRPORT,1968,21.1
006011,-24.89,113.67,CARNARVON AIRPORT,1969,22.2
006011,-24.89,113.67,CARNARVON AIRPORT,1970,22.0
006011,-24.89,113.67,CARNARVON AIRPORT,1971,21.6
006011,-24.89,113.67,CARNARVON AIRPORT,1972,22.5
006011,-24.89,113.67,CARNARVON AIRPORT,1973,22.1
006011,-24.89,113.67,CARNARVON AIRPORT,1974,22.8
